transaction_id,Account_id,transaction_amount,transaction_date,time_to_purchase,gas_type,gas_price_purchase,product_id,Location
10867,1934,3.0,2023-03-04,19:00:00,,0.0,2,7
16182,1934,36.77,2023-03-04,07:00:00,X,36.77,10,7
13082,1944,3.5,2023-03-04,13:00:00,,0.0,6,7
15881,1949,79.34,2023-03-04,18:00:00,B,79.34,10,7
12199,1953,3.5,2023-03-04,17:00:00,,0.0,4,7
15144,1953,72.67,2023-03-04,12:00:00,A,72.67,10,7
14978,1954,3.0,2023-03-04,11:00:00,,0.0,9,7
18350,1956,57.26,2023-03-04,14:00:00,A,57.26,10,7
13612,1961,3.5,2023-03-04,13:00:00,,0.0,7,7
11780,1971,3.5,2023-03-04,16:00:00,,0.0,4,7
13380,1982,3.5,2023-03-04,06:00:00,,0.0,7,7
13821,1989,3.5,2023-03-04,08:00:00,,0.0,7,7
13733,1996,3.5,2023-03-04,15:00:00,,0.0,7,7
11929,1997,3.5,2023-03-04,16:00:00,,0.0,4,7
14605,1999,3.0,2023-03-04,19:00:00,,0.0,9,7
24314,2004,49.85,2023-03-04,08:00:00,B,49.85,10,7
28785,2006,2.5,2023-03-04,18:00:00,,0.0,8,7
23324,2013,51.56,2023-03-04,06:00:00,X,51.56,10,7
28750,2020,2.5,2023-03-04,18:00:00,,0.0,8,7
28420,2032,3.5,2023-03-04,19:00:00,,0.0,4,7
25574,2049,40.49,2023-03-04,08:00:00,X,40.49,10,7
25820,2052,65.17,2023-03-04,06:00:00,B,65.17,10,7
21071,2059,3.5,2023-03-04,06:00:00,,0.0,4,7
26885,2071,3.0,2023-03-04,19:00:00,,0.0,9,7
20742,2073,2.0,2023-03-04,08:00:00,,0.0,3,7
29189,2108,59.11,2023-03-04,18:00:00,B,59.11,10,7
28366,2109,3.5,2023-03-04,18:30:00,,0.0,4,7
24713,2112,29.26,2023-03-04,06:00:00,A,29.26,10,7
22098,2123,3.5,2023-03-04,06:00:00,,0.0,7,7
28699,2124,3.5,2023-03-04,18:00:00,,0.0,7,7
27619,2135,46.68,2023-03-04,20:00:00,A,46.68,10,7
20328,2149,2.5,2023-03-04,08:00:00,,0.0,1,7
22687,2161,2.5,2023-03-04,06:00:00,,0.0,8,7
22520,2164,2.5,2023-03-04,08:00:00,,0.0,8,7
23366,2169,23.52,2023-03-04,07:00:00,A,23.52,10,7
28677,2174,3.5,2023-03-04,18:00:00,,0.0,7,7
22125,2181,3.5,2023-03-04,08:00:00,,0.0,7,7
21560,2186,3.0,2023-03-04,08:00:00,,0.0,5,7
24435,2191,41.3,2023-03-04,07:00:00,A,41.3,10,7
28618,2198,3.5,2023-03-04,18:30:00,,0.0,6,7
28801,2202,2.5,2023-03-04,19:00:00,,0.0,8,7
24766,2209,28.41,2023-03-04,07:00:00,B,28.41,10,7
24492,2211,56.62,2023-03-04,06:00:00,A,56.62,10,7
20963,2212,2.0,2023-03-04,08:00:00,,0.0,3,7
25500,2215,48.17,2023-03-04,07:00:00,X,48.17,10,7
28214,2217,3.0,2023-03-04,19:00:00,,0.0,2,7
29681,2227,32.48,2023-03-04,18:00:00,A,32.48,10,7
20598,2234,3.0,2023-03-04,06:00:00,,0.0,2,7
20637,2242,3.0,2023-03-04,08:00:00,,0.0,2,7
28873,2249,3.0,2023-03-04,19:00:00,,0.0,9,7
27421,2254,41.99,2023-03-04,20:00:00,B,41.99,10,7
23322,2255,45.49,2023-03-04,06:00:00,X,45.49,10,7
24778,2255,24.22,2023-03-04,08:00:00,X,24.22,10,7
28425,2265,3.5,2023-03-04,19:00:00,,0.0,4,7
22941,2279,3.0,2023-03-04,07:00:00,,0.0,9,7
27648,2282,34.73,2023-03-04,19:00:00,X,34.73,10,7
27507,2296,45.92,2023-03-04,19:00:00,A,45.92,10,7
25128,2299,43.76,2023-03-04,06:00:00,B,43.76,10,7
28596,2302,3.5,2023-03-04,18:30:00,,0.0,6,7
29650,2302,44.33,2023-03-04,18:00:00,A,44.33,10,7
22200,2319,3.5,2023-03-04,07:00:00,,0.0,7,7
26325,2332,3.5,2023-03-04,20:00:00,,0.0,4,7
27075,2341,59.29,2023-03-04,19:00:00,X,59.29,10,7
26460,2359,3.0,2023-03-04,19:00:00,,0.0,5,7
22552,2366,2.5,2023-03-04,07:00:00,,0.0,8,7
21793,2370,3.5,2023-03-04,07:00:00,,0.0,6,7
26879,2373,3.0,2023-03-04,20:00:00,,0.0,9,7
29282,2374,80.12,2023-03-04,19:00:00,A,80.12,10,7
26892,2398,3.0,2023-03-04,20:00:00,,0.0,9,7
20471,2399,3.0,2023-03-04,07:00:00,,0.0,2,7
29819,2400,65.14,2023-03-04,18:30:00,A,65.14,10,7
26543,2425,3.0,2023-03-04,19:00:00,,0.0,5,7
25059,2426,56.44,2023-03-04,06:00:00,B,56.44,10,7
25439,2435,49.56,2023-03-04,06:00:00,A,49.56,10,7
28835,2476,2.5,2023-03-04,19:00:00,,0.0,8,7
25324,2479,41.13,2023-03-04,08:00:00,X,41.13,10,7
26429,2484,3.5,2023-03-04,20:00:00,,0.0,4,7
20424,2509,3.0,2023-03-04,07:00:00,,0.0,2,7
22952,2513,3.0,2023-03-04,08:00:00,,0.0,9,7
24052,2513,70.65,2023-03-04,08:00:00,X,70.65,10,7
24521,2519,72.81,2023-03-04,06:00:00,A,72.81,10,7
24948,2531,67.44,2023-03-04,08:00:00,B,67.44,10,7
20606,2534,3.0,2023-03-04,08:00:00,,0.0,2,7
25779,2543,47.53,2023-03-04,06:00:00,A,47.53,10,7
23621,2546,62.65,2023-03-04,07:00:00,X,62.65,10,7
20676,2548,3.0,2023-03-04,08:00:00,,0.0,2,7
23858,2554,39.29,2023-03-04,08:00:00,A,39.29,10,7
26150,2613,3.0,2023-03-04,19:00:00,,0.0,2,7
24843,2634,47.89,2023-03-04,08:00:00,X,47.89,10,7
21037,2639,2.0,2023-03-04,07:00:00,,0.0,3,7
21288,2642,3.5,2023-03-04,07:00:00,,0.0,4,7
24368,2658,39.96,2023-03-04,07:00:00,X,39.96,10,7
20218,2659,2.5,2023-03-04,08:00:00,,0.0,1,7
23957,2661,49.65,2023-03-04,06:00:00,X,49.65,10,7
21901,2662,3.5,2023-03-04,06:00:00,,0.0,6,7
28877,2665,3.0,2023-03-04,19:00:00,,0.0,9,7
21176,2668,3.5,2023-03-04,07:00:00,,0.0,4,7
26237,2687,2.0,2023-03-04,19:00:00,,0.0,3,7
25533,2693,59.32,2023-03-04,08:00:00,B,59.32,10,7
22787,2699,3.0,2023-03-04,08:00:00,,0.0,9,7
31551,2718,26.42,2023-03-04,23:00:00,A,26.42,10,7
31272,2723,69.54,2023-03-04,22:00:00,X,69.54,10,7
30477,2747,3.5,2023-03-04,23:00:00,,0.0,4,7
31104,2756,3.0,2023-03-04,23:00:00,,0.0,9,7
30797,2758,3.5,2023-03-04,22:00:00,,0.0,6,7
32140,2801,41.24,2023-03-04,22:00:00,B,41.24,10,7
31898,2807,72.09,2023-03-04,22:00:00,B,72.09,10,7
31371,2821,42.15,2023-03-04,23:00:00,X,42.15,10,7
31894,2826,27.55,2023-03-04,23:00:00,B,27.55,10,7
31615,2831,46.65,2023-03-04,22:00:00,B,46.65,10,7
30862,2858,3.5,2023-03-04,23:00:00,,0.0,7,7
32404,2870,33.11,2023-03-04,22:00:00,B,33.11,10,7
30732,2929,3.5,2023-03-04,22:00:00,,0.0,6,7
31918,2936,32.6,2023-03-04,23:00:00,X,32.6,10,7
30301,2954,2.0,2023-03-04,23:00:00,,0.0,3,7
30470,2967,3.5,2023-03-04,23:00:00,,0.0,4,7
30931,2976,3.5,2023-03-04,23:00:00,,0.0,7,7
41033,1002,3.5,2023-03-05,17:00:00,,0.0,6,7
1938,1003,3.5,2023-03-05,07:00:00,,0.0,4,7
3912,1003,2.5,2023-03-05,20:00:00,,0.0,8,7
3884,1006,2.5,2023-03-05,20:00:00,,0.0,8,7
33124,1009,43.01,2023-03-05,15:00:00,B,43.01,1,7
9526,1011,30.48,2023-03-05,17:00:00,A,30.48,10,7
5244,1012,32.29,2023-03-05,09:00:00,X,32.29,10,7
9686,1024,31.36,2023-03-05,20:00:00,X,31.36,10,7
7459,1025,49.45,2023-03-05,08:00:00,A,49.45,10,7
34888,1026,3.0,2023-03-05,06:00:00,,0.0,2,7
43392,1029,2.5,2023-03-05,18:00:00,,0.0,8,7
9851,1035,25.92,2023-03-05,19:00:00,A,25.92,10,7
42387,1035,3.5,2023-03-05,11:00:00,,0.0,7,7
41886,1037,3.5,2023-03-05,19:00:00,,0.0,7,7
9146,1039,29.35,2023-03-05,14:00:00,X,29.35,10,7
40103,1041,68.9,2023-03-05,06:00:00,A,68.9,5,7
36248,1047,2.0,2023-03-05,12:00:00,,0.0,3,7
35837,1048,84.65,2023-03-05,20:00:00,X,84.65,3,7
4235,1050,2.5,2023-03-05,20:00:00,,0.0,8,7
40412,1050,25.65,2023-03-05,20:00:00,X,25.65,6,7
38291,1051,45.88,2023-03-05,18:00:00,X,45.88,4,7
6647,1058,23.79,2023-03-05,07:00:00,X,23.79,10,7
6899,1059,38.66,2023-03-05,11:00:00,B,38.66,10,7
34541,1060,38.11,2023-03-05,20:00:00,B,38.11,2,7
32608,1063,2.5,2023-03-05,12:00:00,,0.0,1,7
40824,1066,3.5,2023-03-05,22:00:00,,0.0,6,7
2175,1068,3.5,2023-03-05,12:00:00,,0.0,4,7
34775,1068,3.0,2023-03-05,17:00:00,,0.0,2,7
6429,1071,53.79,2023-03-05,06:00:00,X,53.79,10,7
40464,1071,3.5,2023-03-05,17:00:00,,0.0,6,7
1499,1073,2.0,2023-03-05,08:00:00,,0.0,3,7
36515,1073,2.0,2023-03-05,16:00:00,,0.0,3,7
4776,1074,3.0,2023-03-05,06:00:00,,0.0,9,7
4707,1075,3.0,2023-03-05,11:00:00,,0.0,9,7
7703,1076,24.69,2023-03-05,14:00:00,A,24.69,10,7
6754,1077,68.34,2023-03-05,17:00:00,A,68.34,10,7
2230,1078,3.0,2023-03-05,15:00:00,,0.0,5,7
3431,1080,3.5,2023-03-05,13:00:00,,0.0,7,7
6563,1080,38.7,2023-03-05,11:00:00,A,38.7,10,7
42239,1080,39.9,2023-03-05,21:00:00,X,39.9,7,7
34363,1088,3.0,2023-03-05,21:00:00,,0.0,2,7
34507,1089,3.0,2023-03-05,10:00:00,,0.0,2,7
35944,1089,70.69,2023-03-05,16:00:00,A,70.69,3,7
36887,1089,58.16,2023-03-05,17:00:00,X,58.16,3,7
7353,1090,40.26,2023-03-05,15:00:00,B,40.26,10,7
38741,1091,79.04,2023-03-05,08:00:00,A,79.04,5,7
7288,1093,39.29,2023-03-05,12:00:00,B,39.29,10,7
38254,1096,3.5,2023-03-05,09:00:00,,0.0,4,7
37358,1099,38.94,2023-03-05,20:00:00,A,38.94,4,7
41413,1103,3.5,2023-03-05,07:00:00,,0.0,6,7
36032,1105,47.83,2023-03-05,18:00:00,X,47.83,3,7
37017,1112,60.32,2023-03-05,09:00:00,B,60.32,3,7
36025,1113,2.0,2023-03-05,21:00:00,,0.0,3,7
34869,1114,3.0,2023-03-05,11:00:00,,0.0,2,7
39154,1114,3.0,2023-03-05,13:00:00,,0.0,5,7
39639,1117,3.0,2023-03-05,08:00:00,,0.0,5,7
3006,1121,3.5,2023-03-05,09:00:00,,0.0,6,7
39631,1127,3.0,2023-03-05,14:00:00,,0.0,5,7
42548,1133,3.5,2023-03-05,06:00:00,,0.0,7,7
9416,1135,59.3,2023-03-05,19:00:00,A,59.3,10,7
4674,1140,3.0,2023-03-05,06:00:00,,0.0,9,7
7576,1141,72.05,2023-03-05,13:00:00,B,72.05,10,7
607,1142,3.0,2023-03-05,13:00:00,,0.0,2,7
43526,1145,31.38,2023-03-05,19:00:00,A,31.38,8,7
34143,1147,3.0,2023-03-05,11:00:00,,0.0,2,7
438,1149,2.5,2023-03-05,17:00:00,,0.0,1,7
3308,1152,3.5,2023-03-05,09:00:00,,0.0,6,7
37423,1152,39.41,2023-03-05,21:00:00,B,39.41,4,7
6220,1156,83.74,2023-03-05,20:00:00,B,83.74,10,7
1686,1158,3.5,2023-03-05,20:00:00,,0.0,4,7
42951,1160,3.5,2023-03-05,06:00:00,,0.0,7,7
32,1163,2.5,2023-03-05,07:00:00,,0.0,1,7
36305,1167,47.94,2023-03-05,08:00:00,B,47.94,3,7
9989,1171,46.49,2023-03-05,20:00:00,B,46.49,10,7
2032,1175,3.5,2023-03-05,08:00:00,,0.0,4,7
33540,1179,79.26,2023-03-05,15:00:00,X,79.26,1,7
7538,1181,35.37,2023-03-05,13:00:00,A,35.37,10,7
2381,1182,3.0,2023-03-05,17:00:00,,0.0,5,7
34445,1185,3.0,2023-03-05,14:00:00,,0.0,2,7
32844,1186,66.08,2023-03-05,21:00:00,X,66.08,1,7
35814,1186,43.95,2023-03-05,10:00:00,X,43.95,3,7
42868,1187,60.21,2023-03-05,09:00:00,A,60.21,7,7
41744,1188,3.5,2023-03-05,19:00:00,,0.0,7,7
34617,1189,3.0,2023-03-05,14:00:00,,0.0,2,7
41064,1197,3.5,2023-03-05,19:00:00,,0.0,6,7
39309,1202,33.52,2023-03-05,16:00:00,B,33.52,5,7
3797,1204,3.5,2023-03-05,12:00:00,,0.0,7,7
35171,1211,41.35,2023-03-05,19:00:00,A,41.35,2,7
34388,1212,3.0,2023-03-05,13:00:00,,0.0,2,7
5911,1217,22.95,2023-03-05,11:00:00,A,22.95,10,7
631,1221,3.0,2023-03-05,17:00:00,,0.0,2,7
5854,1227,55.59,2023-03-05,15:00:00,B,55.59,10,7
2883,1229,3.5,2023-03-05,11:00:00,,0.0,6,7
4829,1229,3.0,2023-03-05,14:00:00,,0.0,9,7
7449,1229,43.44,2023-03-05,07:00:00,A,43.44,10,7
39142,1229,3.0,2023-03-05,09:00:00,,0.0,5,7
38514,1234,58.02,2023-03-05,09:00:00,B,58.02,4,7
8455,1236,41.94,2023-03-05,18:00:00,A,41.94,10,7
40645,1236,31.82,2023-03-05,13:00:00,A,31.82,6,7
37502,1238,60.75,2023-03-05,14:00:00,A,60.75,4,7
35093,1239,40.55,2023-03-05,18:00:00,X,40.55,2,7
41844,1239,54.49,2023-03-05,08:00:00,A,54.49,7,7
93,1240,2.5,2023-03-05,10:00:00,,0.0,1,7
34962,1240,40.66,2023-03-05,08:00:00,X,40.66,2,7
37209,1240,3.5,2023-03-05,22:00:00,,0.0,4,7
6744,1241,73.33,2023-03-05,13:00:00,B,73.33,10,7
1785,1243,3.5,2023-03-05,10:00:00,,0.0,4,7
42552,1243,44.01,2023-03-05,15:00:00,X,44.01,7,7
34969,1245,43.52,2023-03-05,08:00:00,B,43.52,2,7
7367,1248,35.23,2023-03-05,15:00:00,A,35.23,10,7
43627,1250,44.82,2023-03-05,07:00:00,A,44.82,8,7
38369,1252,50.6,2023-03-05,10:00:00,X,50.6,4,7
3628,1254,3.5,2023-03-05,07:00:00,,0.0,7,7
9532,1255,67.36,2023-03-05,17:00:00,B,67.36,10,7
6155,1260,33.17,2023-03-05,09:00:00,B,33.17,10,7
37531,1260,3.5,2023-03-05,10:00:00,,0.0,4,7
39210,1261,3.0,2023-03-05,14:00:00,,0.0,5,7
39417,1265,3.0,2023-03-05,10:00:00,,0.0,5,7
43771,1265,62.29,2023-03-05,20:00:00,A,62.29,8,7
41062,1268,49.81,2023-03-05,06:00:00,A,49.81,6,7
33800,1279,38.96,2023-03-05,07:00:00,X,38.96,1,7
44084,1279,2.5,2023-03-05,18:00:00,,0.0,8,7
2645,1284,3.0,2023-03-05,13:00:00,,0.0,5,7
37518,1287,3.5,2023-03-05,08:00:00,,0.0,4,7
7183,1292,51.26,2023-03-05,13:00:00,B,51.26,10,7
344,1301,2.5,2023-03-05,11:00:00,,0.0,1,7
38969,1303,3.0,2023-03-05,11:00:00,,0.0,5,7
35914,1306,44.85,2023-03-05,15:00:00,X,44.85,3,7
7011,1310,38.0,2023-03-05,08:00:00,A,38.0,10,7
1664,1324,2.0,2023-03-05,14:00:00,,0.0,3,7
4316,1326,2.5,2023-03-05,16:00:00,,0.0,8,7
39345,1330,3.0,2023-03-05,18:00:00,,0.0,5,7
43963,1335,2.5,2023-03-05,14:00:00,,0.0,8,7
37374,1339,68.32,2023-03-05,19:00:00,X,68.32,4,7
6814,1340,56.58,2023-03-05,11:00:00,X,56.58,10,7
36166,1346,2.0,2023-03-05,22:00:00,,0.0,3,7
34483,1350,85.31,2023-03-05,07:00:00,B,85.31,2,7
2712,1356,3.0,2023-03-05,19:00:00,,0.0,5,7
6133,1356,34.73,2023-03-05,10:00:00,A,34.73,10,7
6134,1358,34.07,2023-03-05,09:00:00,X,34.07,10,7
36194,1368,2.0,2023-03-05,19:00:00,,0.0,3,7
3830,1370,3.5,2023-03-05,20:00:00,,0.0,7,7
42176,1370,75.91,2023-03-05,22:00:00,A,75.91,7,7
6260,1373,48.33,2023-03-05,13:00:00,B,48.33,10,7
33365,1373,37.85,2023-03-05,11:00:00,B,37.85,1,7
2345,1374,3.0,2023-03-05,19:00:00,,0.0,5,7
8529,1376,46.65,2023-03-05,20:00:00,A,46.65,10,7
34526,1386,31.29,2023-03-05,06:00:00,X,31.29,2,7
39582,1389,3.0,2023-03-05,10:00:00,,0.0,5,7
42663,1389,44.69,2023-03-05,11:00:00,B,44.69,7,7
43265,1391,2.5,2023-03-05,20:00:00,,0.0,8,7
8607,1392,42.62,2023-03-05,20:00:00,A,42.62,10,7
44208,1393,55.85,2023-03-05,18:00:00,B,55.85,8,7
38887,1406,3.0,2023-03-05,15:00:00,,0.0,5,7
5105,1407,67.24,2023-03-05,15:00:00,B,67.24,10,7
7666,1409,74.14,2023-03-05,14:00:00,B,74.14,10,7
35343,1410,44.43,2023-03-05,13:00:00,B,44.43,2,7
2634,1421,3.0,2023-03-05,06:00:00,,0.0,5,7
6761,1421,77.67,2023-03-05,20:00:00,A,77.67,10,7
43951,1421,26.04,2023-03-05,19:00:00,B,26.04,8,7
2605,1423,3.0,2023-03-05,19:00:00,,0.0,5,7
8213,1424,22.15,2023-03-05,09:00:00,B,22.15,10,7
35905,1427,2.0,2023-03-05,15:00:00,,0.0,3,7
39554,1428,3.0,2023-03-05,20:00:00,,0.0,5,7
8028,1430,48.55,2023-03-05,17:00:00,A,48.55,10,7
34201,1431,3.0,2023-03-05,13:00:00,,0.0,2,7
3879,1434,3.5,2023-03-05,15:00:00,,0.0,7,7
34420,1437,68.47,2023-03-05,16:00:00,X,68.47,2,7
37048,1442,2.0,2023-03-05,14:00:00,,0.0,3,7
42345,1446,47.82,2023-03-05,09:00:00,B,47.82,7,7
9129,1447,31.44,2023-03-05,16:00:00,X,31.44,10,7
43549,1447,2.5,2023-03-05,08:00:00,,0.0,8,7
44440,1447,26.52,2023-03-05,06:00:00,A,26.52,8,7
9162,1453,62.3,2023-03-05,15:00:00,A,62.3,10,7
37144,1453,2.0,2023-03-05,11:00:00,,0.0,3,7
41894,1457,51.81,2023-03-05,19:00:00,B,51.81,7,7
139,1463,2.5,2023-03-05,18:00:00,,0.0,1,7
3174,1463,3.5,2023-03-05,09:00:00,,0.0,6,7
40606,1464,3.5,2023-03-05,14:00:00,,0.0,6,7
38076,1465,26.73,2023-03-05,06:00:00,A,26.73,4,7
39677,1469,62.03,2023-03-05,11:00:00,X,62.03,5,7
35233,1470,64.69,2023-03-05,20:00:00,X,64.69,2,7
5561,1472,37.37,2023-03-05,09:00:00,A,37.37,10,7
37390,1475,27.06,2023-03-05,16:00:00,A,27.06,4,7
34887,1480,3.0,2023-03-05,07:00:00,,0.0,2,7
2505,1486,3.0,2023-03-05,12:00:00,,0.0,5,7
1497,1493,2.0,2023-03-05,12:00:00,,0.0,3,7
3702,1493,3.5,2023-03-05,08:00:00,,0.0,7,7
204,1496,2.5,2023-03-05,16:00:00,,0.0,1,7
3374,1496,3.5,2023-03-05,08:00:00,,0.0,7,7
38783,1497,3.0,2023-03-05,15:00:00,,0.0,5,7
41541,1500,56.92,2023-03-05,11:00:00,X,56.92,6,7
11480,1501,2.0,2023-03-05,20:00:00,,0.0,3,7
19119,1504,31.21,2023-03-05,17:00:00,B,31.21,10,7
11129,1511,2.0,2023-03-05,17:00:00,,0.0,3,7
16217,1511,43.93,2023-03-05,10:00:00,A,43.93,10,7
10269,1512,2.5,2023-03-05,15:00:00,,0.0,1,7
17649,1521,68.27,2023-03-05,14:00:00,X,68.27,10,7
13392,1528,3.5,2023-03-05,19:00:00,,0.0,7,7
17047,1532,32.76,2023-03-05,13:00:00,X,32.76,10,7
14361,1547,2.5,2023-03-05,17:00:00,,0.0,8,7
12852,1563,3.5,2023-03-05,18:00:00,,0.0,6,7
16108,1580,47.6,2023-03-05,08:00:00,A,47.6,10,7
12872,1585,3.5,2023-03-05,17:00:00,,0.0,6,7
18840,1587,60.32,2023-03-05,06:00:00,B,60.32,10,7
18566,1601,66.01,2023-03-05,07:00:00,B,66.01,10,7
18515,1602,34.92,2023-03-05,13:00:00,B,34.92,10,7
10970,1612,3.0,2023-03-05,19:00:00,,0.0,2,7
13728,1615,3.5,2023-03-05,07:00:00,,0.0,7,7
11404,1618,2.0,2023-03-05,07:00:00,,0.0,3,7
16900,1621,35.59,2023-03-05,17:00:00,B,35.59,10,7
17001,1626,49.26,2023-03-05,07:00:00,B,49.26,10,7
12010,1635,3.5,2023-03-05,20:00:00,,0.0,4,7
17698,1647,41.41,2023-03-05,12:00:00,B,41.41,10,7
12993,1650,3.5,2023-03-05,19:00:00,,0.0,6,7
12070,1655,3.5,2023-03-05,06:00:00,,0.0,4,7
11059,1665,3.0,2023-03-05,20:00:00,,0.0,2,7
14346,1666,2.5,2023-03-05,14:00:00,,0.0,8,7
16753,1676,63.76,2023-03-05,18:00:00,X,63.76,10,7
19673,1681,45.67,2023-03-05,12:00:00,A,45.67,10,7
10257,1686,2.5,2023-03-05,13:00:00,,0.0,1,7
14910,1716,3.0,2023-03-05,15:00:00,,0.0,9,7
19302,1717,41.12,2023-03-05,15:00:00,B,41.12,10,7
15449,1724,81.68,2023-03-05,14:00:00,A,81.68,10,7
13514,1726,3.5,2023-03-05,15:00:00,,0.0,7,7
11319,1728,2.0,2023-03-05,15:00:00,,0.0,3,7
10036,1730,2.5,2023-03-05,14:00:00,,0.0,1,7
11182,1752,2.0,2023-03-05,10:00:00,,0.0,3,7
19637,1753,30.9,2023-03-05,07:00:00,X,30.9,10,7
16963,1758,49.93,2023-03-05,06:00:00,A,49.93,10,7
16165,1771,51.79,2023-03-05,15:00:00,B,51.79,10,7
10984,1773,3.0,2023-03-05,09:00:00,,0.0,2,7
16991,1773,70.2,2023-03-05,14:00:00,B,70.2,10,7
11501,1775,2.0,2023-03-05,07:00:00,,0.0,3,7
13505,1777,3.5,2023-03-05,17:00:00,,0.0,7,7
12393,1790,3.0,2023-03-05,15:00:00,,0.0,5,7
14445,1792,2.5,2023-03-05,16:00:00,,0.0,8,7
13575,1801,3.5,2023-03-05,19:00:00,,0.0,7,7
19524,1801,53.09,2023-03-05,17:00:00,B,53.09,10,7
10856,1804,3.0,2023-03-05,11:00:00,,0.0,2,7
13136,1815,3.5,2023-03-05,10:00:00,,0.0,6,7
11359,1818,2.0,2023-03-05,19:00:00,,0.0,3,7
14302,1820,2.5,2023-03-05,16:00:00,,0.0,8,7
19420,1831,46.77,2023-03-05,19:00:00,X,46.77,10,7
19784,1834,42.76,2023-03-05,07:00:00,B,42.76,10,7
10459,1836,2.5,2023-03-05,10:00:00,,0.0,1,7
17590,1840,66.93,2023-03-05,11:00:00,A,66.93,10,7
17722,1850,43.7,2023-03-05,09:00:00,B,43.7,10,7
12864,1853,3.5,2023-03-05,12:00:00,,0.0,6,7
14767,1868,3.0,2023-03-05,17:00:00,,0.0,9,7
16998,1884,62.81,2023-03-05,15:00:00,B,62.81,10,7
16270,1888,51.63,2023-03-05,14:00:00,X,51.63,10,7
17490,1889,30.85,2023-03-05,15:00:00,A,30.85,10,7
12585,1895,3.0,2023-03-05,16:00:00,,0.0,5,7
11538,1897,2.0,2023-03-05,10:00:00,,0.0,3,7
11690,1905,3.5,2023-03-05,19:00:00,,0.0,4,7
19036,1906,67.13,2023-03-05,15:00:00,B,67.13,10,7
11444,1909,2.0,2023-03-05,06:00:00,,0.0,3,7
19347,1935,43.85,2023-03-05,20:00:00,B,43.85,10,7
17504,1940,52.31,2023-03-05,11:00:00,A,52.31,10,7
11425,1958,2.0,2023-03-05,11:00:00,,0.0,3,7
15794,1965,48.57,2023-03-05,19:00:00,X,48.57,10,7
12977,1969,3.5,2023-03-05,19:00:00,,0.0,6,7
17387,1969,44.86,2023-03-05,10:00:00,B,44.86,10,7
11383,1972,2.0,2023-03-05,20:00:00,,0.0,3,7
15862,1978,45.69,2023-03-05,20:00:00,B,45.69,10,7
17139,1989,32.44,2023-03-05,19:00:00,B,32.44,10,7
16468,1992,76.94,2023-03-05,14:00:00,X,76.94,10,7
20482,2004,3.0,2023-03-05,07:00:00,,0.0,2,7
21065,2015,3.5,2023-03-05,06:00:00,,0.0,4,7
21951,2019,3.5,2023-03-05,07:00:00,,0.0,6,7
27662,2023,40.7,2023-03-05,19:00:00,X,40.7,10,7
21995,2024,3.5,2023-03-05,07:00:00,,0.0,6,7
27051,2028,42.43,2023-03-05,19:00:00,B,42.43,10,7
20169,2045,2.5,2023-03-05,07:00:00,,0.0,1,7
24244,2058,60.09,2023-03-05,08:00:00,X,60.09,10,7
29049,2094,56.73,2023-03-05,19:00:00,A,56.73,10,7
23130,2119,78.48,2023-03-05,07:00:00,X,78.48,10,7
27746,2121,70.27,2023-03-05,20:00:00,A,70.27,10,7
20296,2127,2.5,2023-03-05,06:00:00,,0.0,1,7
20072,2134,2.5,2023-03-05,07:00:00,,0.0,1,7
20773,2134,2.0,2023-03-05,08:00:00,,0.0,3,7
20986,2135,2.0,2023-03-05,06:00:00,,0.0,3,7
20309,2137,2.5,2023-03-05,08:00:00,,0.0,1,7
28926,2146,3.0,2023-03-05,18:30:00,,0.0,9,7
26311,2148,2.0,2023-03-05,20:00:00,,0.0,3,7
23952,2158,64.64,2023-03-05,06:00:00,X,64.64,10,7
27716,2166,34.12,2023-03-05,20:00:00,A,34.12,10,7
26123,2176,3.0,2023-03-05,19:00:00,,0.0,2,7
20895,2196,2.0,2023-03-05,07:00:00,,0.0,3,7
23308,2196,28.82,2023-03-05,08:00:00,A,28.82,10,7
29808,2198,58.67,2023-03-05,18:30:00,A,58.67,10,7
23048,2207,3.0,2023-03-05,08:00:00,,0.0,9,7
28414,2207,3.5,2023-03-05,18:30:00,,0.0,4,7
26812,2213,2.5,2023-03-05,19:00:00,,0.0,8,7
22019,2218,3.5,2023-03-05,08:00:00,,0.0,6,7
23714,2221,73.45,2023-03-05,06:00:00,X,73.45,10,7
27985,2235,37.21,2023-03-05,19:00:00,A,37.21,10,7
29967,2241,38.42,2023-03-05,19:00:00,A,38.42,10,7
21666,2245,3.0,2023-03-05,07:00:00,,0.0,5,7
24478,2258,43.13,2023-03-05,07:00:00,X,43.13,10,7
20111,2287,2.5,2023-03-05,06:00:00,,0.0,1,7
24444,2309,49.29,2023-03-05,06:00:00,A,49.29,10,7
20086,2318,2.5,2023-03-05,08:00:00,,0.0,1,7
29414,2321,67.03,2023-03-05,18:00:00,B,67.03,10,7
25404,2350,21.7,2023-03-05,08:00:00,A,21.7,10,7
29826,2355,42.5,2023-03-05,18:00:00,B,42.5,10,7
23751,2360,70.4,2023-03-05,06:00:00,A,70.4,10,7
28131,2365,3.0,2023-03-05,18:00:00,,0.0,2,7
27064,2371,43.35,2023-03-05,20:00:00,B,43.35,10,7
25631,2385,70.0,2023-03-05,07:00:00,X,70.0,10,7
21808,2394,3.5,2023-03-05,06:00:00,,0.0,6,7
